Date,APOLLOHOSP.NS,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TCS.NS,APOLLOHOSP.NS,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TCS.NS,APOLLOHOSP.NS,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TCS.NS,APOLLOHOSP.NS,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TCS.NS,APOLLOHOSP.NS,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TCS.NS,APOLLOHOSP.NS,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS,LT.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TCS.NS
2020-08-10 00:00:00+00:00,1763.109375,1008.601501,2077.401367,867.7590942,896.0250244,6345.696289,1930.090332,182.4131775,2121.375977,1785.150024,1050.650024,2206.75,951.3499756,960.0499878,6608.899902,1956.62085,193.8000031,2282.800049,1798,1064,2226.75,956.7999878,970,6728.700195,1998.294312,195.5,2325,1754,1043.800049,2198.800049,945.2999878,925,6576,1945.775635,191.6999969,2276.050049,1758.949951,1044,2218,948.9000244,925,6690,1992.848633,191.8500061,2318,1082244,11086427,1476289,5716319,11861641,1601750,13479498,48784530,2929353
2020-08-11 00:00:00+00:00,1729.134277,1023.961182,2081.07251,865.1140137,897.7516479,6384.391602,1942.791748,183.5897217,2118.681396,1750.75,1066.650024,2210.649902,948.4500122,961.9000244,6649.200195,1969.496704,195.0500031,2279.899902,1797.949951,1071,2233,962,979.7000122,6713.5,1993.679321,196.8000031,2312,1738.5,1048.5,2206,946.0999756,957.0999756,6611,1938.622314,193.75,2275.600098,1790,1048.5,2209.050049,949.9000244,969.5999756,6665,1970.419678,195,2283,697840,10068074,1665204,6802442,5427516,880808,23414153,43890305,2774423
2020-08-12 00:00:00+00:00,1685.924316,1021.129272,2066.434326,871.0429077,886.4119263,6462.261719,1937.146606,191.3549957,2097.725586,1707,1063.699951,2195.100098,954.9500122,949.75,6730.299805,1963.774048,203.3000031,2257.350098,1753.650024,1066,2209.050049,958.7999878,956,6778.049805,1979.834351,204.25,2296.399902,1703.099976,1048,2190,942.2000122,945,6592.100098,1944.575684,194.6000061,2246.550049,1750.75,1065,2200.050049,948,952,6609.950195,1957.682251,196,2288.350098,804252,10333216,1170430,6908726,3672458,1114981,15132308,157818228,3415751
2020-08-13 00:00:00+00:00,1703.800903,1016.665344,2069.776123,867.6223755,924.6309814,6521.697754,1932.093506,190.0372314,2095.031006,1725.099976,1059.050049,2198.649902,951.2000122,990.7000122,6731.649902,1958.651489,201.8999939,2254.449951,1777.900024,1071.349976,2217,968.5,993.6500244,6772,1974.203979,207.3000031,2300,1711.5,1056.5,2190.949951,948.25,951.5499878,6655,1947.529297,200.75,2250.5,1725,1067.949951,2200,954.7999878,957,6729.950195,1964.143311,205.5,2273,1005174,9946370,1453227,5097703,8816193,1087096,12415161,70443118,2695682
2020-08-14 00:00:00+00:00,1686.27002,993.0498047,2046.476807,869.8115234,917.2577515,6382.722168,1924.582031,184.9545135,2083.60083,1707.349976,1034.449951,2173.899902,953.5999756,982.7999878,6588.200195,1951.036743,196.5,2242.149902,1750,1065.900024,2216,963,1017,6745.149902,1990.910278,204,2281.300049,1687.5,1027.300049,2165.050049,952.0499878,973.4000244,6552.049805,1928.377075,194.6000061,2233.100098,1735,1065.900024,2204,955.8499756,999.9500122,6740,1959.112915,203,2277,765898,10462256,1341664,4663873,13443785,905793,16612317,56169088,2270405
2020-08-17 00:00:00+00:00,1683.356445,991.4178467,2067.328369,873.3687744,934.057373,6557.301758,1904.141602,181.7542877,2094.054688,1704.400024,1032.75,2196.050049,957.5,1000.799988,6768.399902,1930.31543,193.1000061,2253.399902,1727.25,1047,2203.649902,972.4500122,1007,6789.950195,1942.914307,198.6499939,2270,1686,1020.200012,2168.399902,954.0999756,987.7000122,6588.200195,1910.70166,191.5,2238.25,1715,1047,2181,954.0999756,1002,6660,1942.914307,198.4499969,2263,479355,9780506,1559579,9008210,4735094,1028536,15489533,54787889,2625630
2020-08-18 00:00:00+00:00,1676.196167,1014.217407,2084.555908,882.5356445,937.557373,6678.113281,1928.90686,183.6367798,2109.249023,1697.150024,1056.5,2214.350098,967.5499878,1004.549988,6893.100098,1955.421021,195.1000061,2269.75,1716.800049,1061.650024,2216.800049,969.2000122,1008,6924.899902,1969.958252,195.75,2289,1678.800049,1022,2189,958.7000122,995.4000244,6760.899902,1922.008423,191.6999969,2248.300049,1704.400024,1028,2204,963.9000244,1005.950012,6768.399902,1924.454346,193.8000031,2262.800049,639935,12020412,1339001,6141761,4362050,1322527,15273836,46294169,3493374
2020-08-19 00:00:00+00:00,1664.195801,1023.913147,2065.021973,875.0106812,941.803894,6772.280762,1940.743164,185.4722137,2097.029297,1685,1066.599976,2193.600098,959.2999878,1009.099976,6990.299805,1967.419922,197.0500031,2256.600098,1718.25,1069.800049,2221.5,971.5499878,1024.949951,7014.700195,1988.141357,200.3000031,2284.600098,1682,1056.25,2190,957.4500122,1005.400024,6885.049805,1958.005371,195.8999939,2252.5,1710,1065,2206,970.9000244,1017.25,6924,1976.142334,196.3999939,2276.350098,606462,8857812,1585107,6622744,4914223,1326450,17043771,59296062,2843005
2020-08-20 00:00:00+00:00,1672.294678,1016.617371,2057.584961,871.2253418,929.3442383,6757.168457,1909.331299,183.3073425,2093.543945,1693.199951,1059,2185.699951,955.1500244,995.75,6974.700195,1935.576416,194.75,2252.850098,1704,1068.949951,2197.800049,965.5,1005,6999,1960.359009,196.3500061,2276.550049,1672,1052,2176.149902,951.2999878,981,6880.049805,1927.223267,193.25,2240.050049,1679,1054.949951,2186,958.9000244,986,6891.100098,1956.759277,194,2257,455458,9608367,1768939,5656501,4791040,958157,11268922,37504602,2895164
2020-08-21 00:00:00+00:00,1656.788574,1042.200806,2072.977051,865.4331665,927.8509521,6755.520508,1895.492065,186.7428589,2089.594482,1677.5,1085.650024,2202.050049,948.7999878,994.1500244,6973,1921.546875,198.3999939,2248.600098,1749,1088.800049,2208.699951,963.4500122,1010,7065,1958.605347,201.5,2271,1665.650024,1064.599976,2187.449951,946.5499878,992,6951,1917.070313,197.6499939,2241.050049,1715,1065.400024,2199,963.0499878,1010,7048,1954.91333,199,2260,1091774,14462151,1374411,6513773,2806380,971836,12640447,68041871,1975294
2020-08-24 00:00:00+00:00,1669.67749,1072.344116,2065.775391,864.156189,925.2376099,6861.605469,1908.147705,189.613678,2089.130127,1690.550049,1117.050049,2194.399902,947.4000244,991.3499756,7082.5,1934.376587,201.4499969,2248.100098,1700,1122.949951,2211.649902,952,1001.400024,7100,1942.452759,202.8000031,2259.949951,1675.400024,1085.650024,2191.199951,939.2000122,990,6955,1911.070801,198.6000061,2230,1695.5,1086,2206,947,996,6985,1930.361572,200,2250.600098,525574,18389870,1665474,5798574,2026255,961177,16358609,53850253,2167966
2020-08-25 00:00:00+00:00,1643.899658,1074.887939,2051.372314,855.6734009,915.0179443,6888.199707,1895.719604,195.7317657,2084.064697,1664.449951,1119.699951,2179.100098,938.0999756,980.4000244,7109.950195,1921.777588,207.9499969,2242.649902,1716.5,1127,2197.899902,948.6500244,999.9000244,7175.700195,1948.729248,208.4499969,2250,1658.650024,1106.199951,2175,933.5999756,977.7999878,7075.649902,1917.993286,202.6999969,2233.550049,1691,1119,2194.399902,947.5,993,7100,1943.83728,204,2245,682054,13800869,1774886,6233918,2914757,1047620,9694004,105394375,1663419
2020-08-26 00:00:00+00:00,1630.813354,1073.687988,2054.855225,867.2573853,904.3314819,6790.059082,1945.978394,197.5201416,2094.148193,1651.199951,1118.449951,2182.800049,950.7999878,968.9500122,7008.649902,1972.727173,209.8500061,2253.5,1664.449951,1131.75,2186,954.25,988,7158,1982.557129,210.3500061,2259.899902,1635.199951,1109.5,2160,938.4000244,965,6972,1889.380371,206.1499939,2216.449951,1664.449951,1121,2182.100098,941.25,987,7110,1924.454346,208.5,2242,748724,12595031,2148146,5153601,4482066,992395,29935210,66749637,2618149
2020-08-27 00:00:00+00:00,1629.628052,1067.592163,2043.982178,863.8369751,910.5380249,6876.62207,1921.668457,202.9793243,2089.40918,1650,1112.099976,2171.25,947.0499878,975.5999756,7098,1948.08313,215.6499939,2248.399902,1679.949951,1129.900024,2188,960.9500122,980,7127.700195,1984.449341,216.5,2287.350098,1638.199951,1106.25,2165,945.2000122,965.2999878,6960.799805,1941.299072,210.5,2241.75,1656,1125.800049,2182.100098,960,975.25,7043,1982.603271,210.5,2266,476278,10322998,2172203,6154280,4466609,1158891,14042531,80997993,3579393
2020-08-28 00:00:00+00:00,1641.43042,1069.89624,2025.813477,853.0737915,916.3711548,6882.531738,1926.721802,211.6387939,2080.255127,1661.949951,1114.5,2151.949951,935.25,981.8499756,7104.100098,1953.205811,224.8500061,2238.550049,1675.900024,1125,2182.399902,952.5,1004.700012,7156,1968.666016,225.8999939,2279.949951,1647.550049,1095,2145,933.0499878,978.2000122,7028.450195,1944.068115,216.8000031,2235.100098,1653.800049,1111.949951,2179,951.4500122,988,7125,1956.759277,217,2268.399902,548801,19348305,1939520,7593610,7821191,1019984,13583450,95974037,2941136
2020-08-31 00:00:00+00:00,1614.369019,1071.192139,1993.241577,847.0080566,881.9320068,6626.620605,1894.444946,199.543808,2097.632324,1634.550049,1115.849976,2117.350098,928.5999756,944.9500122,6839.950195,1920.485474,212,2257.25,1676.949951,1148.800049,2167.5,950.5,995.4000244,7160,2006.601318,231.5500031,2276.199951,1622,1100.699951,2100.649902,914.5999756,940.4000244,6790.450195,1901.702393,210.3500061,2228,1670,1129.5,2152,935.25,988.0999756,7138,2006.601318,231.5500031,2240,626908,19250583,3534275,12808355,8489726,1580774,31038066,119986476,6018154
2020-09-01 00:00:00+00:00,1650.220703,1082.183838,2034.944824,833.8277588,891.4984741,6690.270996,1900.408569,205.2854156,2087.50415,1670.849976,1127.300049,2161.649902,914.1500244,955.2000122,6905.649902,1926.531128,218.1000061,2246.350098,1695,1143.599976,2174.899902,935,966,7018.700195,1958.974487,218.8999939,2278,1626.099976,1108,2111.75,912.0999756,943.2999878,6802,1903.594482,211.1999969,2241.300049,1635,1128,2149.949951,926.25,964.9500122,6860.450195,1938.299316,213.1000061,2269,1106516,14438942,1738003,6907773,5099949,1117127,19308129,75048313,3610908
2020-09-02 00:00:00+00:00,1677.677368,1088.759644,2016.117065,842.8123169,891.8250732,6704.900391,1937.692871,203.5440979,2104.974609,1698.650024,1134.150024,2141.649902,924,955.5499878,6920.75,1964.327881,216.25,2265.149902,1708.400024,1139,2185,926.4000244,959.7999878,6980,1973.373291,219,2268.75,1670,1120.699951,2136.550049,913.5,948,6852.399902,1924.454346,212.3000031,2241.649902,1687.699951,1124.099976,2171,915,956.4500122,6905.5,1930.915283,218.25,2247,1098000,9880841,1667810,5678118,2107714,776392,13474719,47608088,2084137
2020-09-03 00:00:00+00:00,1677.973755,1085.639771,2013.763672,853.3474731,897.0516968,6852.01416,1923.034302,200.626236,2136.895264,1698.949951,1130.900024,2139.149902,935.5499878,961.1500244,7072.600098,1949.467651,213.1499939,2299.5,1717,1145.949951,2154.449951,949.4000244,971,7116.899902,1974.065552,218.25,2324,1688.5,1128,2128.050049,924,953.2999878,6920.75,1941.068359,212.3000031,2268,1703.150024,1137.25,2153,926.5,960,6925,1964.143311,217.5,2268,588865,9916681,1590711,8827948,3278899,947751,9293214,38594129,4654146
2020-09-04 00:00:00+00:00,1629.529297,1074.504028,2000.113281,838.3883057,879.6454468,6965.849609,1891.303833,194.4610901,2126.951904,1649.900024,1119.300049,2124.649902,919.1500244,942.5,7190.100098,1917.301025,206.6000061,2288.800049,1689.75,1125.400024,2140.899902,929.5,956.1500244,7324,1935.484131,212.3000031,2324.25,1643,1104.400024,2114,914.4500122,940,6965.049805,1912.639893,205.8999939,2262.949951,1685,1110,2115,915,948,6985,1923.115967,210,2275,456702,11830685,1590491,8650342,3130721,2185292,14237972,54435758,5231303
2020-09-07 00:00:00+00:00,1628.887329,1066.056152,2035.839233,843.7699585,869.9857178,6984.305664,1896.220459,195.6846924,2162.496826,1649.25,1110.5,2162.600098,925.0499878,932.1500244,7209.149902,1922.285278,207.8999939,2327.050049,1667.900024,1119.5,2174,927.5499878,950.75,7300,1943.606567,209.6499939,2343.5,1620.400024,1099,2103.75,913.0499878,916.25,7129.25,1886.842041,205.3999939,2283.350098,1654,1116.300049,2126,918.9000244,947.1500244,7225,1923.531372,207.5,2289,443358,8807733,2362992,6700385,3470806,1348919,10963236,35687359,4620401
2020-09-08 00:00:00+00:00,1631.25769,1067.928101,2016.681763,856.7678223,855.56604,6998.692383,1918.481812,192.0609131,2182.151855,1651.650024,1112.449951,2142.25,939.2999878,916.7000122,7224,1944.852661,204.0500031,2348.199951,1685.900024,1118.800049,2171.350098,952,936,7278,1957.682251,208.5,2390.449951,1630.849976,1103,2131.149902,925.5499878,912.9500122,7137.649902,1920.300781,202.8999939,2327.050049,1659.949951,1114,2154,929.9500122,936,7220,1930.915283,207.8999939,2335.949951,710352,7312459,1804209,12891964,3738931,1145062,13698541,34146789,7453998
2020-09-09 00:00:00+00:00,1586.615723,1052.616577,2007.267822,846.2328491,848.8461304,6990.215332,1967.87561,183.401474,2163.054932,1606.449951,1096.5,2132.25,927.75,909.5,7215.25,1994.925293,194.8500061,2327.649902,1688.150024,1110,2144.199951,946,928,7256.350098,2000.878662,201.3999939,2359,1600.800049,1091.25,2110,926,901,7121.200195,1921.177612,192.5,2320,1636,1101,2122,935,907.5499878,7200,1924.454346,201.1000061,2325,1000765,7864436,2009898,5528947,5656245,1273303,27655438,72715826,3866535
2020-09-10 00:00:00+00:00,1589.035522,1046.904785,2008.821289,857.4519653,859.5325317,7006.103516,2106.861084,186.5075531,2166.307617,1608.900024,1090.550049,2133.899902,940.0499878,920.9500122,7231.649902,2135.821289,198.1499939,2331.149902,1615,1104.849976,2143.600098,942,923,7299.399902,2164.388184,201.4499969,2348.5,1585.050049,1084,2118.199951,924.7999878,912,7168,2007.84729,195.1999969,2324.300049,1600,1103,2142,935.2999878,917.7000122,7264,2015.00061,197.6999969,2335,936677,7594044,2137794,5171884,2948599,978701,70152202,67789617,2308813
2020-09-11 00:00:00+00:00,1591.899658,1035.480957,2032.685669,862.6055908,856.2193604,6969.240234,2112.096191,190.7902222,2206.220703,1611.800049,1078.650024,2159.25,945.7000122,917.4000244,7193.600098,2141.128418,202.6999969,2374.100098,1648.650024,1104.849976,2169,954.1500244,921.5499878,7349.899902,2157.834717,203.8500061,2383,1595.050049,1071,2124.5,931,912,7175,2110.992676,197,2330.149902,1614,1096.449951,2125,934.9000244,920,7279.950195,2133.975342,198.5500031,2330.949951,867578,10397365,1934110,6671903,2632298,1383019,29735403,48487971,4145424
2020-09-14 00:00:00+00:00,1603.65271,1015.609314,1999.030762,892.432373,841.9395752,6906.510254,2096.436035,186.8370056,2315.225098,1623.699951,1057.949951,2123.5,978.4000244,902.0999756,7128.850098,2125.25293,198.5,2491.399902,1653.199951,1094,2169.699951,991.0499878,923.3499756,7239.600098,2178.279297,206.1999969,2505.75,1590.150024,1052.349976,2115,948.2999878,901,7085,2106.285156,197.3500061,2381.850098,1637.900024,1088,2167,957,922.4000244,7219,2145.974365,205.8999939,2384.100098,1094575,10825295,2096908,21871587,5006356,1003491,22031722,63605531,7512131
2020-09-15 00:00:00+00:00,1652.195923,1027.656982,1999.925293,896.1265259,849.2661133,6832.831543,2111.2771,188.3900604,2315.225098,1672.849976,1070.5,2124.449951,982.4500122,909.9500122,7052.799805,2140.297852,200.1499939,2491.399902,1698.550049,1076.150024,2137,994,915.2000122,7175,2146.666504,201,2538,1601.050049,1058.099976,2109,971.6500244,900,7005,2111.96167,197.1000061,2464.600098,1601.050049,1068,2136.899902,979.5,910,7164,2133.929199,199.8999939,2491.399902,2802668,8252555,1224058,11608203,4488829,894418,13589196,51761038,7318770
2020-09-16 00:00:00+00:00,1668.047852,1049.880615,2017.858643,913.7307129,860.3259277,6837.821289,2116.466553,186.5546265,2326.005127,1688.900024,1093.650024,2143.5,1001.75,921.7999878,7057.950195,2145.558838,198.1999969,2503,1738.400024,1096,2158.949951,1005.650024,924,7169,2186.90918,200.0500031,2507.600098,1678.050049,1068.349976,2112.699951,982,911.3499756,7041,2132.636963,196.25,2477.300049,1692.949951,1070.199951,2125,986,915,7074,2141.359131,199.8500061,2488.949951,2077987,9355056,2087841,10059251,3596197,920570,16976147,52404964,3074003
2020-09-17 00:00:00+00:00,1758.021362,1040.232788,2003.455322,922.1679688,845.8596191,6864.851563,2092.976318,183.9662018,2286.928467,1777.099976,1083.599976,2128.199951,1011,906.2999878,7085.850098,2121.745605,195.4499969,2460.949951,1787,1094,2145.050049,1021,917.9500122,7112.899902,2154.004395,198,2495.75,1683.400024,1078,2122.25,995,905.0499878,6941,2115.376709,195,2450.600098,1695.25,1084,2135,995,915,7049.5,2141.359131,197,2480,2006191,9159343,1741644,15628241,4512652,1133411,12914334,41223296,4828176
2020-09-18 00:00:00+00:00,1808.820068,1014.985413,1975.684692,914.0955811,840.6330566,6747.52832,2099.303955,181.2836761,2276.659424,1828.449951,1057.300049,2098.699951,1002.150024,900.7000122,6964.75,2128.1604,192.6000061,2449.899902,1871.949951,1092.199951,2127.550049,1018.799988,914.0999756,7149,2140.851563,197.1999969,2500.399902,1774.050049,1047.199951,2090,999.0999756,897,6931.600098,2101.254883,189.6999969,2436.399902,1777.099976,1092,2120,1011,911.2000122,7148,2136.052002,196,2485,3235148,11740889,4475166,12897633,7496145,1143550,16537457,55286316,4183256
2020-09-21 00:00:00+00:00,1811.886841,1007.305542,1918.35437,921.1646118,823.0401001,6420.26416,2053.91626,174.883194,2290.970947,1831.550049,1049.300049,2037.800049,1009.900024,881.8499756,6626.950195,2082.148926,185.8000031,2465.300049,1900,1071.349976,2099,1031,903.7999878,6986.899902,2156.127197,193.5,2504.899902,1810.949951,1041.5,2022.099976,1000.5,874.2999878,6590,2074.303223,184.25,2452.149902,1824.050049,1055,2098.699951,1001,901,6964.75,2122.89917,193.0500031,2465,2220744,9921439,3483963,14140637,4597697,1290480,16813690,57611375,4598809
2020-09-22 00:00:00+00:00,1769.942017,993.961792,1907.999146,918.9754639,799.3806763,6239.676758,2013.217773,175.2597046,2344.544678,1789.150024,1035.400024,2026.800049,1007.5,856.5,6440.549805,2040.890747,186.1999969,2522.949951,1842.949951,1058.150024,2054.75,1022.5,887.9500122,6685.950195,2101.670166,188.3000031,2555,1763,1029.5,2000.050049,991.2000122,852,6312.350098,2032.029907,181.1499939,2458,1842.949951,1054.050049,2040.550049,1009,887.9500122,6675,2101.670166,186.1499939,2485,1384803,9310339,2345687,12625762,5089087,2665724,17396127,51210889,7499613
2020-09-23 00:00:00+00:00,1798.284546,1005.337585,1932.239624,930.1491699,803.2072754,6298.532715,2031.108643,173.0007019,2292.968262,1817.800049,1047.25,2052.550049,1019.75,860.5999756,6501.299805,2059.027588,183.8000031,2467.449951,1834.849976,1055,2060,1037,873.7000122,6549.950195,2101.439453,188.9499969,2519.850098,1760.150024,1034.349976,2025.849976,1008.099976,854.5499878,6380,2035.491211,181,2409,1792,1046,2035,1020.150024,866.2000122,6462,2085.979248,188.1499939,2510,1421474,8039914,2410295,13486204,3709291,1456226,21494354,44320497,7502280
2020-09-24 00:00:00+00:00,1926.740479,989.1619263,1940.099976,889.6960449,793.9674683,6101.282715,1985.94873,165.9884491,2167.329346,1947.650024,1030.400024,2060.899902,975.4000244,850.7000122,6297.700195,2013.246948,176.3500061,2332.25,1974,1047,2081,1009,859.9000244,6486.799805,2054.597168,181.8000031,2450,1795.199951,1025,2035.050049,970,843,6270.149902,2008.493408,175.5,2302.600098,1824,1038,2044,1003,856,6435,2037.890991,181.1000061,2450,5742817,9904755,3798089,14427432,11609426,1237674,14913159,46114798,8424708
2020-09-25 00:00:00+00:00,2005.88147,1002.21759,1957.186279,922.5784302,829.9466553,6295.044922,2004.613525,171.4947205,2251.011963,2027.650024,1044,2079.050049,1011.450012,889.25,6497.700195,2032.168335,182.1999969,2422.300049,2047,1051.949951,2111,1014.900024,895.4000244,6518.549805,2042.413696,182.75,2440,1920.599976,1025.650024,2070.850098,975,852,6331,2000.417236,176.1499939,2352.100098,1967.150024,1050,2082,975.7999878,860.0999756,6395,2020.446289,179,2368,3665739,10160772,2528873,13311078,4961967,1316468,14187467,46550127,8228267
2020-09-28 00:00:00+00:00,2037.784912,1012.009277,1942.359375,921.6206055,842.6396484,6493.941895,2017.861206,176.2480011,2254.72876,2059.899902,1054.199951,2063.300049,1010.400024,902.8499756,6703,2045.598022,187.25,2426.300049,2097,1059,2092.350098,1016.150024,917.5,6720,2065.67334,188.1499939,2444,1999.099976,1042.650024,2060,998.5,893,6542.299805,2037.106445,183.3500061,2366,2035,1048.949951,2083,1014.799988,898,6579,2055.520264,184,2440,2422864,8076211,1523704,8554526,3853608,1099583,9833424,41921548,4347166
2020-09-29 00:00:00+00:00,2062.813721,1020.02533,1914.023926,920.343689,835.7332153,6532.452637,2044.08313,174.1772766,2312.4375,2085.199951,1062.550049,2033.199951,1009,895.4500122,6742.75,2072.18042,185.0500031,2488.399902,2114.949951,1069.900024,2069.25,1028,912.8499756,6813.299805,2089.671143,188.9499969,2511.050049,2055.050049,1051,2024.75,1004.099976,892.4000244,6671,2045.598022,183.25,2426.300049,2059.899902,1058,2065,1018,909.9500122,6749,2053.674316,188.5,2434.850098,2160713,6322223,2298844,8708463,3362381,1199391,12921269,35688726,6995811
2020-09-30 00:00:00+00:00,2124.98877,1035.432983,1947.019287,919.6595459,841.4730225,6533.130859,2034.341064,174.5066986,2316.062012,2148.050049,1078.599976,2068.25,1008.25,901.5999756,6743.450195,2062.304443,185.3999939,2492.300049,2168,1086.900024,2097,1023.950012,904.5,6779.950195,2092.440186,186.8000031,2505,2086.100098,1052,2034,1005,884.0999756,6671,2053.674316,182.3999939,2460,2104,1060,2038.949951,1009,897.7999878,6710,2085.979248,185.0500031,2489,2025626,9406921,2417367,8048817,3582787,812841,12232579,37641083,3917166
2020-10-01 00:00:00+00:00,2067.314453,1062.648071,1972.201416,928.2337646,842.5930176,6584.331543,2026.05542,179.1187897,2345.009033,2089.75,1106.949951,2095,1017.650024,902.7999878,6796.299805,2053.905029,190.3000031,2523.449951,2158.949951,1110,2108.899902,1026.5,913.5999756,6909,2089.486572,191.1999969,2540,2076.5,1090.099976,2070,1011.75,900.7000122,6775.399902,2043.52124,186.8999939,2492.300049,2151,1090.099976,2090,1020.599976,909.9500122,6838.200195,2089.486572,187,2510,1224430,10601540,2131531,5563358,2506154,1255993,10391613,43588724,2610337
2020-10-05 00:00:00+00:00,2103.917725,1069.752197,1987.310913,956.5553589,837.1330566,6606.178711,2014.173584,177.6598663,2514.4646,2126.75,1114.349976,2111.050049,1048.699951,896.9500122,6818.850098,2041.859863,188.75,2705.800049,2157,1132,2123.300049,1054.900024,908.5499878,6877.600098,2075.9646,193.8000031,2728.100098,2068.100098,1111,2082.199951,1018.049988,895.0499878,6745,2036.137329,187.0500031,2603.050049,2095,1112,2100,1018.049988,907.9500122,6865,2071.211182,192,2620,1594662,8470063,1646110,14212509,2788003,833476,9461399,41694686,17412105
2020-10-06 00:00:00+00:00,2102.977783,1098.311523,1991.876343,962.9859009,833.0731201,6677.434082,2012.489258,180.3424377,2522.363281,2125.800049,1144.099976,2115.899902,1055.75,892.5999756,6892.399902,2040.152344,191.6000061,2714.300049,2155.850098,1148,2140,1060,904.5499878,6939.799805,2061.888916,192.1000061,2736,2103.800049,1126.199951,2108.050049,1031.349976,888.25,6830,2032.122192,188.3000031,2650.100098,2142.5,1135.050049,2119,1055,901.0499878,6858,2053.905029,191.1000061,2736,903168,9685995,1679499,9090819,3497325,756192,9206087,31098726,9846367
2020-10-07 00:00:00+00:00,2149.77002,1115.735229,2013.95166,972.8370972,828.6867676,6827.116211,2055.418701,179.4953003,2542.482666,2173.100098,1162.25,2139.350098,1066.550049,887.9000244,7046.899902,2083.671875,190.6999969,2735.949951,2188.399902,1164.849976,2150,1072,895,7070,2131.206299,193.1499939,2770,2097,1137.599976,2113,1035.5,876.0499878,6865.549805,2049.059326,189.1000061,2703,2119.699951,1144.900024,2123,1044.900024,895,6920,2062.904297,192.5500031,2742,1470503,10624389,2428544,9284008,5073845,1101957,26585432,34578053,9656101
2020-10-08 00:00:00+00:00,2224.509033,1144.102539,2034.144287,997.6015015,822.293396,6859.038086,2038.802368,180.2483063,2625.886719,2248.649902,1191.800049,2160.800049,1093.699951,881.0499878,7079.850098,2066.826904,191.5,2825.699951,2256.899902,1203,2165,1124,894,7140,2093.363281,195.8000031,2885,2187.850098,1163.349976,2146.25,1088.400024,879.0499878,7021,2050.997559,190.5500031,2800,2190,1180,2147,1090,890.2999878,7090,2085.056152,191.3500061,2800,1899346,17530337,1617365,21482613,3918217,851205,10538904,43351606,19839329
2020-10-09 00:00:00+00:00,2252.653564,1184.181641,2014.234375,1009.550537,847.8662109,6842.132324,2033.521484,186.6487579,2614.037354,2277.100098,1233.550049,2139.649902,1106.800049,908.4500122,7062.399902,2061.473633,198.3000031,2812.949951,2314,1237,2166.949951,1113.300049,914.9500122,7159,2079.518311,198.8000031,2829.850098,2236.350098,1191.650024,2121.100098,1088.449951,885.5999756,7001,2046.382568,190.5500031,2780,2244.899902,1201,2150,1095.099976,887.4000244,7060,2062.904297,192,2810,2181213,22486194,2001026,10567867,9668150,839682,9272749,64907230,7739245
2020-10-12 00:00:00+00:00,2249.240234,1165.078003,2013.057007,1032.627319,845.3462524,6914.066406,2036.799194,187.025238,2629.88208,2273.649902,1213.650024,2138.399902,1132.099976,905.75,7136.649902,2064.796387,198.6999969,2830,2333,1242.75,2147.600098,1140,925.75,7155,2082.056396,205.9499969,2854,2231,1205.599976,2123.300049,1112.099976,902.0499878,7005,2054.828125,197.25,2800.75,2231,1231.550049,2145.199951,1123,916.9500122,7110,2062.904297,199.6999969,2815.5,2053057,9610273,1741166,14633537,6188905,799712,7113236,69122798,4623203
2020-10-13 00:00:00+00:00,2230.246338,1150.486206,2012.869507,1056.069458,836.6664429,6813.552246,2076.542236,184.2015228,2626.675781,2254.449951,1198.449951,2138.199951,1157.800049,896.4500122,7032.899902,2105.085449,195.6999969,2826.550049,2292.5,1222.449951,2153.25,1166.050049,915.7000122,7185,2109.746582,200,2854.899902,2246.199951,1195,2128,1135.550049,888.8499756,7022,2054.45874,195.1000061,2812.199951,2282.25,1213.400024,2137.949951,1135.550049,907.9500122,7135,2058.843018,198.6499939,2845,939023,9176976,1679160,17523825,4548652,819414,11556006,34948525,4209878
2020-10-14 00:00:00+00:00,2203.783691,1163.01416,2031.649536,1037.096924,854.1660767,6783.955566,2082.733154,188.2959595,2622.056396,2227.699951,1211.5,2158.149902,1137,915.2000122,7002.350098,2111.361816,200.0500031,2809.600098,2273.949951,1214.300049,2165,1164.900024,917,7075,2126.591309,200.8999939,2842,2210.199951,1175.5,2131,1131.099976,887.2000122,6927.450195,2093.824707,193.0500031,2787.550049,2265,1195.550049,2132.600098,1162,897,7040,2103.424072,194.0500031,2842,1405987,11291459,2123033,16649573,5286914,779630,13371005,40548275,4395936
